product_id,category,product_title,brand,model,features,price,rating,review_count,image_url,inch
B0CHWZCY43,smartphones,apple iphone 15 plus (128 gb) - green,apple,iphone 15plus,"dynamic island comes iphone 15  dynamic island bubbles alerts live activities  dont miss youre something else . see whos calling , track next ride , check flight status , much . innovative design  iphone 15 plus features durable color-infused glass aluminum design . its splash , water , dust resistant . ceramic shield front tougher smartphone glass . 6.7 '' super retina xdr display 2x brighter sun compared iphone 14 . 48mp main camera 2x telephoto  48mp main camera shoots super-high resolution . its easier ever take standout photos amazing detail . 2x optical-quality telephoto lets frame perfect close-up . next-generation portraits  capture portraits dramatically detail color . tap shift focus subjects  even take shot . powerhouse a16 bionic chip  superfast chip powers advanced features like computational photography , fluid dynamic island transitions , voice isolation phone calls . a16 bionic incredibly efficient help deliver great all-day battery life .  see product details",70900,4.6,1269,https://m.media-amazon.com/images/I/31-E289xsIL._SY445_SX342_QL70_ML2_.jpg,0.0
B0CHWYXK1R,smartphones,apple iphone 15 plus (128 gb) - pink,apple,iphone 15plus,"dynamic island comes iphone 15  dynamic island bubbles alerts live activities  dont miss youre something else . see whos calling , track next ride , check flight status , much . innovative design  iphone 15 plus features durable color-infused glass aluminum design . its splash , water , dust resistant . ceramic shield front tougher smartphone glass . 6.7 '' super retina xdr display 2x brighter sun compared iphone 14 . 48mp main camera 2x telephoto  48mp main camera shoots super-high resolution . its easier ever take standout photos amazing detail . 2x optical-quality telephoto lets frame perfect close-up . next-generation portraits  capture portraits dramatically detail color . tap shift focus subjects  even take shot . powerhouse a16 bionic chip  superfast chip powers advanced features like computational photography , fluid dynamic island transitions , voice isolation phone calls . a16 bionic incredibly efficient help deliver great all-day battery life .  see product details",70400,4.6,1269,https://m.media-amazon.com/images/I/31wHpKYsdhL._SY445_SX342_QL70_ML2_.jpg,0.0
B0DXQD673M,smartphones,"iphone 16e 256 gb: built for apple intelligence, a18 chip, supersized battery life, 48mp fusion. camera, 15.40 cm (6.1) super retina xdr display; black",apple,iphone 16e,"built apple intelligence  personal , private , powerful . write , express get things done effortlessly . a18 chip . fast future  a18 chip empowers apple intelligence , gaming ios updates years come . supersized battery life  text , browse binge movies shows 26 hours video playback  best battery life 6.1 iphone . cameras  2-in-1 camera system 48mp fusion camera super-high-resolution photos 2x optical-quality telephoto . take incredible selfies 12mp front camera . durable design . brilliant display  stunning 15.40 cm ( 6.1 ) super retina xdr display . ceramic shield front , tougher smartphone glass .  see product details",69900,4.5,11,https://m.media-amazon.com/images/I/31YrZL046rL._SY445_SX342_QL70_ML2_.jpg,0.0
B0BDK63CBS,smartphones,apple iphone 14 plus (256 gb) - purple,apple,iphone 14plus,"16.95 cm ( 6.7-inch ) super retina xdr display advanced camera system better photos light cinematic mode 4k dolby vision 30 fps action mode smooth , steady , handheld videos vital safety technology  crash detection calls help cant all-day battery life 26 hours video playback industry-leading durability features ceramic shield water resistance a15 bionic chip 5-core gpu lightning-fast performance . superfast 5g cellular ios 16 offers even ways personalise , communicate share show  see product details",69900,4.5,2182,https://m.media-amazon.com/images/I/31ja3BpXlGL._SY445_SX342_QL70_ML2_.jpg,0.0
B0CHX3D519,smartphones,apple iphone 15 plus (128 gb) - yellow,apple,iphone 15plus,"dynamic island comes iphone 15  dynamic island bubbles alerts live activities  dont miss youre something else . see whos calling , track next ride , check flight status , much . innovative design  iphone 15 plus features durable color-infused glass aluminum design . its splash , water , dust resistant . ceramic shield front tougher smartphone glass . 6.7 '' super retina xdr display 2x brighter sun compared iphone 14 . 48mp main camera 2x telephoto  48mp main camera shoots super-high resolution . its easier ever take standout photos amazing detail . 2x optical-quality telephoto lets frame perfect close-up . next-generation portraits  capture portraits dramatically detail color . tap shift focus subjects  even take shot . powerhouse a16 bionic chip  superfast chip powers advanced features like computational photography , fluid dynamic island transitions , voice isolation phone calls . a16 bionic incredibly efficient help deliver great all-day battery life .  see product details",69900,4.6,1269,https://m.media-amazon.com/images/I/31e-1orTShL._SY445_SX342_QL70_ML2_.jpg,0.0
B0DXQG24ZN,smartphones,"iphone 16e 256 gb: built for apple intelligence, a18 chip, supersized battery life, 48mp fusion. camera, 15.40 cm (6.1) super retina xdr display; white",apple,iphone 16e,"built apple intelligence  personal , private , powerful . write , express get things done effortlessly . a18 chip . fast future  a18 chip empowers apple intelligence , gaming ios updates years come . supersized battery life  text , browse binge movies shows 26 hours video playback  best battery life 6.1 iphone . cameras  2-in-1 camera system 48mp fusion camera super-high-resolution photos 2x optical-quality telephoto . take incredible selfies 12mp front camera . durable design . brilliant display  stunning 15.40 cm ( 6.1 ) super retina xdr display . ceramic shield front , tougher smartphone glass .  see product details",69900,4.5,11,https://m.media-amazon.com/images/I/31mQwEHtQvL._SY445_SX342_QL70_ML2_.jpg,0.0
B0BDJYHP2H,smartphones,apple iphone 14 (512 gb) - purple,apple,iphone 14,"15.40 cm ( 6.1-inch ) super retina xdr display advanced camera system better photos light cinematic mode 4k dolby vision 30 fps action mode smooth , steady , handheld videos vital safety technology  crash detection calls help cant all-day battery life 20 hours video playback industry-leading durability features ceramic shield water resistance a15 bionic chip 5-core gpu lightning-fast performance . superfast 5g cellular ios 16 offers even ways personalise , communicate share show  see product details",69900,4.5,5847,https://m.media-amazon.com/images/I/31gmva12KHL._SY445_SX342_QL70_ML2_.jpg,0.0
B0BXQ1KHTM,smartphones,apple iphone 14 plus (512 gb) - yellow,apple,iphone 14plus,"16.95 cm ( 6.7-inch ) super retina xdr display advanced camera system better photos light cinematic mode 4k dolby vision 30 fps action mode smooth , steady , handheld videos vital safety technology  crash detection calls help cant all-day battery life 20 hours video playback industry-leading durability features ceramic shield water resistance a15 bionic chip 5-core gpu lightning-fast performance . superfast 5g cellular ios 16 offers even ways personalise , communicate share show  see product details",69900,4.5,2182,https://m.media-amazon.com/images/I/31vkGCNbjnL._SY445_SX342_QL70_ML2_.jpg,0.0
B0BDJH3V3Q,smartphones,apple iphone 14 (512 gb) - blue,apple,iphone 14,"15.40 cm ( 6.1-inch ) super retina xdr display advanced camera system better photos light cinematic mode 4k dolby vision 30 fps action mode smooth , steady , handheld videos vital safety technology  crash detection calls help cant all-day battery life 20 hours video playback industry-leading durability features ceramic shield water resistance a15 bionic chip 5-core gpu lightning-fast performance . superfast 5g cellular ios 16 offers even ways personalise , communicate share show  see product details",69900,4.5,5847,https://m.media-amazon.com/images/I/31VjlrbE3bL._SY445_SX342_QL70_ML2_.jpg,0.0
B09G95PVDX,smartphones,apple iphone 13 (512gb) - (product) red,apple,iphone 13,"15 cm ( 6.1-inch ) super retina xdr display cinematic mode adds shallow depth field shifts focus automatically videos advanced dual-camera system 12mp wide ultra wide cameras ; photographic styles , smart hdr 4 , night mode , 4k dolby vision hdr recording 12mp truedepth front camera night mode , 4k dolby vision hdr recording a15 bionic chip lightning-fast performance  see product details",67999,4.5,32882,https://m.media-amazon.com/images/I/315oQlfQ6WL._SY445_SX342_QL70_ML2_.jpg,0.0
B0BDHXT4B5,smartphones,apple iphone 14 plus (256 gb) - starlight,apple,iphone 14plus,"16.95 cm ( 6.7-inch ) super retina xdr display advanced camera system better photos light cinematic mode 4k dolby vision 30 fps action mode smooth , steady , handheld videos vital safety technology  crash detection calls help cant all-day battery life 26 hours video playback industry-leading durability features ceramic shield water resistance a15 bionic chip 5-core gpu lightning-fast performance . superfast 5g cellular ios 16 offers even ways personalise , communicate share show  see product details",67900,4.5,2182,https://m.media-amazon.com/images/I/31XbWVKOFWL._SY445_SX342_QL70_ML2_.jpg,0.0
B0BDJ6N5D6,smartphones,apple iphone 14 (256 gb) - midnight,apple,iphone 14,"15.40 cm ( 6.1-inch ) super retina xdr display advanced camera system better photos light cinematic mode 4k dolby vision 30 fps action mode smooth , steady , handheld videos vital safety technology  crash detection calls help cant all-day battery life 20 hours video playback industry-leading durability features ceramic shield water resistance a15 bionic chip 5-core gpu lightning-fast performance . superfast 5g cellular ios 16 offers even ways personalise , communicate share show  see product details",64900,4.5,5847,https://m.media-amazon.com/images/I/31wacBawB3L._SY445_SX342_QL70_ML2_.jpg,0.0
B0BDJKL7KM,smartphones,apple iphone 14 plus (128 gb) - midnight,apple,iphone 14plus,"16.95 cm ( 6.7-inch ) super retina xdr display advanced camera system better photos light cinematic mode 4k dolby vision 30 fps action mode smooth , steady , handheld videos vital safety technology  crash detection calls help cant all-day battery life 26 hours video playback industry-leading durability features ceramic shield water resistance a15 bionic chip 5-core gpu lightning-fast performance . superfast 5g cellular ios 16 offers even ways personalise , communicate share show  see product details",63900,4.5,2182,https://m.media-amazon.com/images/I/317Qba-nyrL._SY445_SX342_QL70_ML2_.jpg,0.0
B0BDK62STN,smartphones,apple iphone 14 plus (128 gb) - blue,apple,iphone 14plus,"16.95 cm ( 6.7-inch ) super retina xdr display advanced camera system better photos light cinematic mode 4k dolby vision 30 fps action mode smooth , steady , handheld videos vital safety technology  crash detection calls help cant all-day battery life 26 hours video playback industry-leading durability features ceramic shield water resistance a15 bionic chip 5-core gpu lightning-fast performance . superfast 5g cellular ios 16 offers even ways personalise , communicate share show  see product details",63900,4.5,2182,https://m.media-amazon.com/images/I/31laW9Ex46L._SY445_SX342_QL70_ML2_.jpg,0.0
B0CHX6NQMD,smartphones,apple iphone 15 (128 gb) - green,apple,iphone 15,"dynamic island comes iphone 15  dynamic island bubbles alerts live activities  dont miss youre something else . see whos calling , track next ride , check flight status , much . innovative design  iphone 15 features durable color-infused glass aluminum design . its splash , water , dust resistant . ceramic shield front tougher smartphone glass . 6.1 '' super retina xdr display 2x brighter sun compared iphone 14 . 48mp main camera 2x telephoto  48mp main camera shoots super-high resolution . its easier ever take standout photos amazing detail . 2x optical-quality telephoto lets frame perfect close-up . next-generation portraits  capture portraits dramatically detail color . tap shift focus subjects  even take shot . powerhouse a16 bionic chip  superfast chip powers advanced features like computational photography , fluid dynamic island transitions , voice isolation phone calls . a16 bionic incredibly efficient help deliver great all-day battery life .  see product details",61999,4.5,3098,https://m.media-amazon.com/images/I/31Na4uyIEyL._SY445_SX342_QL70_ML2_.jpg,0.0
B0CHX2F5QT,smartphones,apple iphone 15 (128 gb) - blue,apple,iphone 15,"dynamic island comes iphone 15  dynamic island bubbles alerts live activities  dont miss youre something else . see whos calling , track next ride , check flight status , much . innovative design  iphone 15 features durable color-infused glass aluminum design . its splash , water , dust resistant . ceramic shield front tougher smartphone glass . 6.1 '' super retina xdr display 2x brighter sun compared iphone 14 . 48mp main camera 2x telephoto  48mp main camera shoots super-high resolution . its easier ever take standout photos amazing detail . 2x optical-quality telephoto lets frame perfect close-up . next-generation portraits  capture portraits dramatically detail color . tap shift focus subjects  even take shot . powerhouse a16 bionic chip  superfast chip powers advanced features like computational photography , fluid dynamic island transitions , voice isolation phone calls . a16 bionic incredibly efficient help deliver great all-day battery life .  see product details",61999,4.5,3098,https://m.media-amazon.com/images/I/31Q14qzdoZL._SY445_SX342_QL70_ML2_.jpg,0.0
B0CHX1W1XY,smartphones,apple iphone 15 (128 gb) - black,apple,iphone 15,"dynamic island comes iphone 15  dynamic island bubbles alerts live activities  dont miss youre something else . see whos calling , track next ride , check flight status , much . innovative design  iphone 15 features durable color-infused glass aluminum design . its splash , water , dust resistant . ceramic shield front tougher smartphone glass . 6.1 '' super retina xdr display 2x brighter sun compared iphone 14 . 48mp main camera 2x telephoto  48mp main camera shoots super-high resolution . its easier ever take standout photos amazing detail . 2x optical-quality telephoto lets frame perfect close-up . next-generation portraits  capture portraits dramatically detail color . tap shift focus subjects  even take shot . powerhouse a16 bionic chip  superfast chip powers advanced features like computational photography , fluid dynamic island transitions , voice isolation phone calls . a16 bionic incredibly efficient help deliver great all-day battery life .  see product details",61499,4.5,3098,https://m.media-amazon.com/images/I/31KxpX7Xk7L._SY445_SX342_QL70_ML2_.jpg,0.0
B0CHX3TW6X,smartphones,apple iphone 15 (128 gb) - pink,apple,iphone 15,"dynamic island comes iphone 15  dynamic island bubbles alerts live activities  dont miss youre something else . see whos calling , track next ride , check flight status , much . innovative design  iphone 15 features durable color-infused glass aluminum design . its splash , water , dust resistant . ceramic shield front tougher smartphone glass . 6.1 '' super retina xdr display 2x brighter sun compared iphone 14 . 48mp main camera 2x telephoto  48mp main camera shoots super-high resolution . its easier ever take standout photos amazing detail . 2x optical-quality telephoto lets frame perfect close-up . next-generation portraits  capture portraits dramatically detail color . tap shift focus subjects  even take shot . powerhouse a16 bionic chip  superfast chip powers advanced features like computational photography , fluid dynamic island transitions , voice isolation phone calls . a16 bionic incredibly efficient help deliver great all-day battery life .  see product details",61499,4.5,3098,https://m.media-amazon.com/images/I/31vz6yNQ6+L._SX342_SY445_.jpg,0.0
B0BDJ3R6QW,smartphones,apple iphone 14 (256 gb) - (product) red,apple,iphone 14,"15.40 cm ( 6.1-inch ) super retina xdr display advanced camera system better photos light cinematic mode 4k dolby vision 30 fps action mode smooth , steady , handheld videos vital safety technology  crash detection calls help cant all-day battery life 20 hours video playback industry-leading durability features ceramic shield water resistance a15 bionic chip 5-core gpu lightning-fast performance . superfast 5g cellular ios 16 offers even ways personalise , communicate share show  see product details",60900,4.5,5847,https://m.media-amazon.com/images/I/31OylC+7FrL._SX342_SY445_.jpg,0.0
B0DXQHMRCP,smartphones,"iphone 16e 128 gb: built for apple intelligence, a18 chip, supersized battery life, 48mp fusion. camera, 15.40 cm (6.1) super retina xdr display; white",apple,iphone 16e,"built apple intelligence  personal , private , powerful . write , express get things done effortlessly . a18 chip . fast future  a18 chip empowers apple intelligence , gaming ios updates years come . supersized battery life  text , browse binge movies shows 26 hours video playback  best battery life 6.1 iphone . cameras  2-in-1 camera system 48mp fusion camera super-high-resolution photos 2x optical-quality telephoto . take incredible selfies 12mp front camera . durable design . brilliant display  stunning 15.40 cm ( 6.1 ) super retina xdr display . ceramic shield front , tougher smartphone glass .  see product details",59900,4.5,11,https://m.media-amazon.com/images/I/31mQwEHtQvL._SY445_SX342_QL70_ML2_.jpg,0.0
B0DXQH1DBS,smartphones,"iphone 16e 128 gb: built for apple intelligence, a18 chip, supersized battery life, 48mp fusion. camera, 15.40 cm (6.1) super retina xdr display; black",apple,iphone 16e,"built apple intelligence  personal , private , powerful . write , express get things done effortlessly . a18 chip . fast future  a18 chip empowers apple intelligence , gaming ios updates years come . supersized battery life  text , browse binge movies shows 26 hours video playback  best battery life 6.1 iphone . cameras  2-in-1 camera system 48mp fusion camera super-high-resolution photos 2x optical-quality telephoto . take incredible selfies 12mp front camera . durable design . brilliant display  stunning 15.40 cm ( 6.1 ) super retina xdr display . ceramic shield front , tougher smartphone glass .  see product details",59900,4.5,11,https://m.media-amazon.com/images/I/31YrZL046rL._SY445_SX342_QL70_ML2_.jpg,0.0
B0BDHX8Z63,smartphones,apple iphone 14 (128 gb) - midnight,apple,iphone 14,"15.40 cm ( 6.1-inch ) super retina xdr display advanced camera system better photos light cinematic mode 4k dolby vision 30 fps action mode smooth , steady , handheld videos vital safety technology  crash detection calls help cant all-day battery life 20 hours video playback industry-leading durability features ceramic shield water resistance a15 bionic chip 5-core gpu lightning-fast performance . superfast 5g cellular ios 16 offers even ways personalise , communicate share show  see product details",54900,4.5,5847,https://m.media-amazon.com/images/I/31wacBawB3L._SY445_SX342_QL70_ML2_.jpg,0.0
B0BDK8LKPJ,smartphones,apple iphone 14 (128 gb) - starlight,apple,iphone 14,"15.40 cm ( 6.1-inch ) super retina xdr display advanced camera system better photos light cinematic mode 4k dolby vision 30 fps action mode smooth , steady , handheld videos vital safety technology  crash detection calls help cant all-day battery life 20 hours video playback industry-leading durability features ceramic shield water resistance a15 bionic chip 5-core gpu lightning-fast performance . superfast 5g cellular ios 16 offers even ways personalise , communicate share show  see product details",54900,4.5,5847,https://m.media-amazon.com/images/I/3144jXPtX4L._SY445_SX342_QL70_ML2_.jpg,0.0
B09G9D8KRQ,smartphones,apple iphone 13 (128gb) - starlight,apple,iphone 13,"15 cm ( 6.1-inch ) super retina xdr display cinematic mode adds shallow depth field shifts focus automatically videos advanced dual-camera system 12mp wide ultra wide cameras ; photographic styles , smart hdr 4 , night mode , 4k dolby vision hdr recording 12mp truedepth front camera night mode , 4k dolby vision hdr recording a15 bionic chip lightning-fast performance  see product details",44999,4.5,32882,https://m.media-amazon.com/images/I/314Rp+8XKWL._SX342_SY445_.jpg,0.0
B09G9BL5CP,smartphones,apple iphone 13 (128gb) - blue,apple,iphone 13,"15 cm ( 6.1-inch ) super retina xdr display cinematic mode adds shallow depth field shifts focus automatically videos advanced dual-camera system 12mp wide ultra wide cameras ; photographic styles , smart hdr 4 , night mode , 4k dolby vision hdr recording 12mp truedepth front camera night mode , 4k dolby vision hdr recording a15 bionic chip lightning-fast performance  see product details",44999,4.5,32882,https://m.media-amazon.com/images/I/3150P3KQFlL._SY445_SX342_QL70_ML2_.jpg,0.0
B09G9HD6PD,smartphones,apple iphone 13 (128gb) - midnight,apple,iphone 13,"15 cm ( 6.1-inch ) super retina xdr display cinematic mode adds shallow depth field shifts focus automatically videos advanced dual-camera system 12mp wide ultra wide cameras ; photographic styles , smart hdr 4 , night mode , 4k dolby vision hdr recording 12mp truedepth front camera night mode , 4k dolby vision hdr recording a15 bionic chip lightning-fast performance  see product details",44999,4.5,32882,https://m.media-amazon.com/images/I/31tyUh1todL._SY445_SX342_QL70_ML2_.jpg,0.0
B0DSKNVWK7,smartphones,"samsung galaxy s25 ultra 5g ai smartphone (titanium silverblue, 12gb ram, 1tb storage), 200mp camera, s pen included, long battery life",samsung,samsung galaxy s25ultra 5g,"meet galaxy s25 ultra , true ai companion . powered next chapter galaxy ai multi-modality , advanced galaxy fundamentals , galaxy s25 ultra naturally adapts : learning patterns , anticipating needs , connecting world seamlessly . brief , also offers personalized insights get day . need multiple tasks ? galaxy s25 ultra performs seamless actions across apps get done instantly . live create ? galaxy s25 ultras cutting-edge camera visual creation tools offer best camera editing experience , thanks advanced ai provisual engine . go wide tele even ultra wide get sharpest details . love gaming ? enjoy hyper-realistic , ultra-smooth gameplay powerful processor , customized galaxy - snapdragon 8 elite . shielded ultra-strong titanium frame galaxys toughest glass ever , corning gorilla armor 2.  see product details",165999,4.4,52,https://m.media-amazon.com/images/I/418mFfRZu-L._SX300_SY300_QL70_ML2_.jpg,0.0
B0DSKMKJV5,smartphones,"samsung galaxy s25 ultra 5g ai smartphone (titanium black, 12gb ram, 512gb storage), 200mp camera, s pen included, long battery life",samsung,samsung galaxy s25ultra 5g,"meet galaxy s25 ultra , true ai companion . powered next chapter galaxy ai multi-modality , advanced galaxy fundamentals , galaxy s25 ultra naturally adapts : learning patterns , anticipating needs , connecting world seamlessly . brief , also offers personalized insights get day . need multiple tasks ? galaxy s25 ultra performs seamless actions across apps get done instantly . live create ? galaxy s25 ultras cutting-edge camera visual creation tools offer best camera editing experience , thanks advanced ai provisual engine . go wide tele even ultra wide get sharpest details . love gaming ? enjoy hyper-realistic , ultra-smooth gameplay powerful processor , customized galaxy - snapdragon 8 elite . shielded ultra-strong titanium frame galaxys toughest glass ever , corning gorilla armor 2.  see product details",141999,4.4,52,https://m.media-amazon.com/images/I/41zxe8LzGrL._SX300_SY300_QL70_ML2_.jpg,0.0
B0DSBTKP5Q,smartphones,"samsung galaxy s25 ultra 5g ai smartphone (titanium silverblue, 12gb ram, 512gb storage), 200mp camera, s pen included, long battery life",samsung,samsung galaxy s25ultra 5g,"meet galaxy s25 ultra , true ai companion . powered next chapter galaxy ai multi-modality , advanced galaxy fundamentals , galaxy s25 ultra naturally adapts : learning patterns , anticipating needs , connecting world seamlessly . brief , also offers personalized insights get day . need multiple tasks ? galaxy s25 ultra performs seamless actions across apps get done instantly . live create ? galaxy s25 ultras cutting-edge camera visual creation tools offer best camera editing experience , thanks advanced ai provisual engine . go wide tele even ultra wide get sharpest details . love gaming ? enjoy hyper-realistic , ultra-smooth gameplay powerful processor , customized galaxy - snapdragon 8 elite . shielded ultra-strong titanium frame galaxys toughest glass ever , corning gorilla armor 2.  see product details",141999,4.4,52,https://m.media-amazon.com/images/I/418mFfRZu-L._SX300_SY300_QL70_ML2_.jpg,0.0
B0DSKLSV63,smartphones,"samsung galaxy s25 ultra 5g ai smartphone (titanium whitesilver, 12gb ram, 512gb storage), 200mp camera, s pen included, long battery life",samsung,samsung galaxy s25ultra 5g,"meet galaxy s25 ultra , true ai companion . powered next chapter galaxy ai multi-modality , advanced galaxy fundamentals , galaxy s25 ultra naturally adapts : learning patterns , anticipating needs , connecting world seamlessly . brief , also offers personalized insights get day . need multiple tasks ? galaxy s25 ultra performs seamless actions across apps get done instantly . live create ? galaxy s25 ultras cutting-edge camera visual creation tools offer best camera editing experience , thanks advanced ai provisual engine . go wide tele even ultra wide get sharpest details . love gaming ? enjoy hyper-realistic , ultra-smooth gameplay powerful processor , customized galaxy - snapdragon 8 elite . shielded ultra-strong titanium frame galaxys toughest glass ever , corning gorilla armor 2.  see product details",141999,4.4,52,https://m.media-amazon.com/images/I/4179exet8fL._SX300_SY300_QL70_ML2_.jpg,0.0
B0DT4N4Z28,smartphones,"samsung galaxy s25 ultra 5g ai smartphone (titanium gray, 12gb ram, 512gb storage), 200mp camera, s pen included, long battery life",samsung,samsung galaxy s25ultra 5g,"meet galaxy s25 ultra , true ai companion . powered next chapter galaxy ai multi-modality , advanced galaxy fundamentals , galaxy s25 ultra naturally adapts : learning patterns , anticipating needs , connecting world seamlessly . brief , also offers personalized insights get day . need multiple tasks ? galaxy s25 ultra performs seamless actions across apps get done instantly . live create ? galaxy s25 ultras cutting-edge camera visual creation tools offer best camera editing experience , thanks advanced ai provisual engine . go wide tele even ultra wide get sharpest details . love gaming ? enjoy hyper-realistic , ultra-smooth gameplay powerful processor , customized galaxy - snapdragon 8 elite . shielded ultra-strong titanium frame galaxys toughest glass ever , corning gorilla armor 2.  see product details",141999,4.4,52,https://m.media-amazon.com/images/I/41Z6HmfzIML._SX300_SY300_QL70_ML2_.jpg,0.0
B0DSKNQW8F,smartphones,"samsung galaxy s25 ultra 5g ai smartphone (titanium black, 12gb ram, 256gb storage), 200mp camera, s pen included, long battery life",samsung,samsung galaxy s25ultra 5g,"meet galaxy s25 ultra , true ai companion . powered next chapter galaxy ai multi-modality , advanced galaxy fundamentals , galaxy s25 ultra naturally adapts : learning patterns , anticipating needs , connecting world seamlessly . brief , also offers personalized insights get day . need multiple tasks ? galaxy s25 ultra performs seamless actions across apps get done instantly . live create ? galaxy s25 ultras cutting-edge camera visual creation tools offer best camera editing experience , thanks advanced ai provisual engine . go wide tele even ultra wide get sharpest details . love gaming ? enjoy hyper-realistic , ultra-smooth gameplay powerful processor , customized galaxy - snapdragon 8 elite . shielded ultra-strong titanium frame galaxys toughest glass ever , corning gorilla armor 2.  see product details",129999,4.4,52,https://m.media-amazon.com/images/I/41zxe8LzGrL._SX300_SY300_QL70_ML2_.jpg,0.0
B0DSKMV3ZC,smartphones,"samsung galaxy s25 ultra 5g ai smartphone (titanium gray, 12gb ram, 256gb storage), 200mp camera, s pen included, long battery life",samsung,samsung galaxy s25ultra 5g,"meet galaxy s25 ultra , true ai companion . powered next chapter galaxy ai multi-modality , advanced galaxy fundamentals , galaxy s25 ultra naturally adapts : learning patterns , anticipating needs , connecting world seamlessly . brief , also offers personalized insights get day . need multiple tasks ? galaxy s25 ultra performs seamless actions across apps get done instantly . live create ? galaxy s25 ultras cutting-edge camera visual creation tools offer best camera editing experience , thanks advanced ai provisual engine . go wide tele even ultra wide get sharpest details . love gaming ? enjoy hyper-realistic , ultra-smooth gameplay powerful processor , customized galaxy - snapdragon 8 elite . shielded ultra-strong titanium frame galaxys toughest glass ever , corning gorilla armor 2.  see product details",129999,4.4,52,https://m.media-amazon.com/images/I/41Z6HmfzIML._SX300_SY300_QL70_ML2_.jpg,0.0
B0CS5XW6TN,smartphones,"samsung galaxy s24 ultra 5g ai smartphone (titanium gray, 12gb, 256gb storage)",samsung,samsung galaxy s24ultra 5g,"meet galaxy s24 ultra , ultimate form galaxy ultra new titanium exterior 17.25cm ( 6.8 '' ) flat display . 's absolute marvel design . legacy galaxy note alive well . write , tap navigate precision fingers wish new , flat display . megapixels smartphone ai processing , galaxy s24 ultra sets industry standard image quality every time hit shutter . 's , new provisual engine recognizes objects  improving colour tone , reducing noise bringing detail . new way search circle search . scrolling fav social network , use pen finger circle something get google search results . victory new snapdragon 8 gen 3 galaxy . faster processing gives power need gameplay want . , manifest graphic effects real time ray tracing hyper-realistic shadows reflections .  see product details",99930,4.1,437,https://m.media-amazon.com/images/I/41fCDR6pjpL._SX300_SY300_QL70_ML2_.jpg,0.0
B0CT5BJC16,smartphones,"samsung galaxy s24 ultra 5g ai smartphone (titanium black, 12gb, 256gb storage)_without offer",samsung,samsung galaxy s24ultra 5g,"meet galaxy s24 ultra , ultimate form galaxy ultra new titanium exterior 17.25cm ( 6.8 '' ) flat display . 's absolute marvel design . legacy galaxy note alive well . write , tap navigate precision fingers wish new , flat display . megapixels smartphone ai processing , galaxy s24 ultra sets industry standard image quality every time hit shutter . 's , new provisual engine recognizes objects  improving colour tone , reducing noise bringing detail . new way search circle search . scrolling fav social network , use pen finger circle something get google search results . victory new snapdragon 8 gen 3 galaxy . faster processing gives power need gameplay want . , manifest graphic effects real time ray tracing hyper-realistic shadows reflections .  see product details",98995,4.1,437,https://m.media-amazon.com/images/I/41HLaX4vwiL._SX300_SY300_QL70_ML2_.jpg,0.0
B0DSKML64B,smartphones,"samsung galaxy s25 5g ai smartphone (silver shadow, 12gb ram, 512gb storage), 50mp camera with galaxy ai",samsung,samsung galaxy s25 5g,"introducing galaxy s25 , true ai companion . powered next chapter galaxy ai multi-modality , advanced galaxy fundamentals , galaxy s25 naturally adapts : learning patterns , anticipating needs , connecting world . helping getting multiple tasks done performing seamless actions across apps offering personalized insights get day brief . galaxy s25 , easily get rid unwanted background noise videos make share-worthy audio eraser . galaxy s25 lets capture epic portraits every single time thanks enhanced object-aware engine adapt various lighting environments . also offers unrivaled nightography video precise noise removal . say goodbye grainy night footage . enjoy multi-tasking epic performance powerful processor customized galaxy - snapdragon 8 elite . framed armor aluminum strengthened corning gorilla glass victus 2 , stay worry free galaxy s25 .  see product details",92999,4.6,40,https://m.media-amazon.com/images/I/31SrIF+Tt7L._SY300_SX300_.jpg,0.0
B0DSKMM5ZL,smartphones,"samsung galaxy s25 5g ai smartphone (navy, 12gb ram, 512gb storage), 50mp camera with galaxy ai",samsung,samsung galaxy s25 5g,"introducing galaxy s25 , true ai companion . powered next chapter galaxy ai multi-modality , advanced galaxy fundamentals , galaxy s25 naturally adapts : learning patterns , anticipating needs , connecting world . helping getting multiple tasks done performing seamless actions across apps offering personalized insights get day brief . galaxy s25 , easily get rid unwanted background noise videos make share-worthy audio eraser . galaxy s25 lets capture epic portraits every single time thanks enhanced object-aware engine adapt various lighting environments . also offers unrivaled nightography video precise noise removal . say goodbye grainy night footage . enjoy multi-tasking epic performance powerful processor customized galaxy - snapdragon 8 elite . framed armor aluminum strengthened corning gorilla glass victus 2 , stay worry free galaxy s25 .  see product details",92999,4.6,40,https://m.media-amazon.com/images/I/41p8ZRc8apL._SX300_SY300_QL70_ML2_.jpg,0.0
